CompanyCode,Ano,  Investimentos em Capital Fixo,(Subtotal),Ajuste de Capital de Participação Mútua (-),Ajustes:,Amortização e Quotas de Exaustão,Ativo Fiscal Diferido,Ativos Circulantes,Ativos Imobilizados,Ativos Intangíveis,Ativos Não Circulantes,Ativos Não Circulantes Mantidos para Venda,Ativos de Direito de Uso,Aumento/Diminuição Líquido de Caixa e Equivalentes de Caixa Antes do Efeito das Diferenças de Conversão de Moeda Estrangeira,Caixa Gerado por Atividades Principais (+),Caixa e Equivalentes de Caixa,Caixa no Final do Período,Capital Social Integralizado,Contas a Pagar,Contas a Receber,Custo dos Produtos/Serviços Vendidos (-),Despesas Financeiras,Despesas Financeiras (Não Operacionais) (-),Despesas Gerais e Administrativas (-),Despesas de Amortização,Despesas de Atividades de Investimento (-),"Despesas de Marketing, Vendas e Distribuição (-)",Despesas de Pesquisa e Desenvolvimento (-),Diferenças de Conversão de Moeda Estrangeira,Dívidas Financeiras,Efeito das Diferenças de Conversão de Moeda Estrangeira sobre o Caixa e Equivalentes de Caixa,Estoques,Fluxo de Caixa Livre,Fluxo de Caixa Líquido das Atividades Operacionais,Fluxo de Caixa das Atividades de Financiamento,Fluxo de Caixa das Atividades de Investimento,Fluxo de Caixa de Outras Atividades Operacionais,Fluxo de Caixa de Outras Atividades de Financiamento,Fluxo de Caixa de Outras Atividades de Investimento,Fundos de Reavaliação / Valorização,Goodwill,Imóveis de Investimento,Indenização por Antiguidade,Investimentos Avaliados pelo Método da Equivalência Patrimonial,Investimentos Financeiros,LUCRO (PREJUÍZO) DO PERÍODO,LUCRO BRUTO (PREJUÍZO),LUCRO OPERACIONAL (PREJUÍZO),LUCRO/PREJUÍZO LÍQUIDO DO PERÍODO DAS OPERAÇÕES CONTINUADAS,Lucro (Prejuízo) do Período Após Imposto das Operações Descontinuadas,Lucro Antes dos Ajustes,Lucro Bruto (Prejuízo) de Atividades Comerciais,Lucro Operacional Antes das Mudanças no Capital de Giro (+),Lucro por Ação,Lucro por Ação Diluído,Lucro por Ação Diluído de Operações Continuadas,Lucro por Ação de Operações Continuadas,Lucro/Prejuízo Líquido do Período,Lucro/Prejuízo Operacional Antes das Despesas Financeiras,Lucro/Prejuízo Operacional Líquido,Lucros/Prejuízos Acumulados,Mudança nas Provisões,Mudanças no Capital de Giro,Obrigações Fiscais sobre o Lucro do Período,Outras Despesas Operacionais (-),Outras Dívidas,Outras Obrigações Financeiras,Outras Receitas Operacionais,Outras Receitas e Despesas Antes do Imposto,Outras Receitas/Despesas,Outros Ativos Circulantes,Outros Ativos Não Circulantes,Outros Itens do Patrimônio Líquido,Outros Passivos Circulantes,Outros Passivos Não Circulantes,Outros Recebíveis,Pagamento de Dividendos,Participação nos Lucros/Prejuízos de Investimentos Avaliados pelo Método da Equivalência Patrimonial,Participações da Controladora,Participações de Não Controladores,Passivo Fiscal Diferido,Passivos Circulantes,Passivos Não Circulantes,Passivos de Contratos com Clientes,Patrimônio Líquido,Patrimônio Líquido Atribuível aos Acionistas da Controladora,Posição Cambial Líquida,Posição Cambial Líquida (Incluindo Hedge),Posição Líquida (Ativo/Passivo) Monetária em Moeda Estrangeira,Provisões de Longo Prazo,Provisões para Benefícios a Empregados,Provisões para Dívidas,Receita (Despesa) de Imposto Diferido,Receita (Despesa) de Imposto das Operações Continuadas,Receita (Despesa) de Imposto do Período,Receita de Vendas,Receitas Diferidas (Exceto Passivos de Contratos com Clientes),Receitas Financeiras (Não Operacionais),Receitas de Atividades de Investimento,Reservas Restritas Separadas do Lucro,Reservas de Capital de Emissão de Ações,TOTAL DE ATIVOS,TOTAL DO PASSIVO E PATRIMÔNICO LÍQUIDO,Valores de Caixa no Início do Período,Variação nas Dívidas Financeiras,Variação no Caixa e Equivalentes,Vendas Domésticas,Vendas Internacionais
AEFES,2013,,4053214500.0,0.0,,,132529000.0,4959127000.0,5759638000.0,8636751000.0,17407857000.0,0.0,,,,1746369000.0,,592105000.0,402106000.0,447264000.0,-5200108000.0,-956405000.0,-956405000.0,-797048000.0,711713000.0,,-2461797000.0,0.0,968155000.0,1919429500.0,,502008000.0,,,,,,,,0.0,2453049000.0,117135000.0,16714000.0,62755000.0,281885500.0,2852990000.0,3995665000.0,743854000.0,2852990000.0,0.0,,3995665000.0,,4.0,0.0,0.0,0.0,2608920000.0,,736820000.0,2203115000.0,,,6753000.0,-72121000.0,312635000.0,718536500.0,79155000.0,2717834000.0,,703706000.0,239648000.0,2949815000.0,111159000.0,189619000.0,26544500.0,,-9821000.0,2608920000.0,2067172500.0,1730612000.0,3147302000.0,5757756000.0,,13461926000.0,9571651000.0,-3935269000.0,-3935269000.0,-3978879000.0,88319000.0,0.0,73182000.0,54708000.0,-49453000.0,-104161000.0,9195773000.0,,406981000.0,,249541000.0,0.0,22366984000.0,22366984000.0,,,,6737081000.0,2475301000.0
AEFES,2014,,4053214500.0,0.0,,,132529000.0,4959127000.0,5759638000.0,8636751000.0,17407857000.0,0.0,,,,1746369000.0,,592105000.0,402106000.0,447264000.0,-5200108000.0,-956405000.0,-956405000.0,-797048000.0,711713000.0,,-2461797000.0,0.0,968155000.0,1919429500.0,,502008000.0,,,,,,,,0.0,2453049000.0,117135000.0,16714000.0,62755000.0,281885500.0,2852990000.0,3995665000.0,743854000.0,2852990000.0,0.0,,3995665000.0,,4.0,0.0,0.0,0.0,2608920000.0,,736820000.0,2203115000.0,,,6753000.0,-72121000.0,312635000.0,718536500.0,79155000.0,2717834000.0,,703706000.0,239648000.0,2949815000.0,111159000.0,189619000.0,26544500.0,,-9821000.0,2608920000.0,2067172500.0,1730612000.0,3147302000.0,5757756000.0,,13461926000.0,9571651000.0,-3935269000.0,-3935269000.0,-3978879000.0,88319000.0,0.0,73182000.0,54708000.0,-49453000.0,-104161000.0,9195773000.0,,406981000.0,,249541000.0,0.0,22366984000.0,22366984000.0,,,,6737081000.0,2475301000.0
AEFES,2015,,3783852500.0,0.0,,,228863000.0,4942542000.0,6315908000.0,8841049000.0,17101548000.0,0.0,,,,1891459000.0,,592105000.0,521822000.0,570250500.0,-6018448000.0,-1792913000.0,-1792913000.0,-849031000.0,737194000.0,,-2344357000.0,0.0,48156000.0,2691608000.0,,551457500.0,,,,,,,,0.0,1334738000.0,72298000.0,13946000.0,66685000.0,459000.0,-137154000.0,4186698000.0,928877000.0,-137154000.0,0.0,,4186698000.0,,0.0,0.0,0.0,0.0,-197759000.0,,993310000.0,3994139000.0,,,8174000.0,-225157000.0,455671000.0,0.0,160724000.0,-3323000.0,,750997000.0,219195000.0,-149105000.0,111302000.0,142831000.0,39282000.0,,-15690000.0,-197759000.0,2463027000.0,1678997000.0,2625163000.0,6845422000.0,,12573505000.0,7708056000.0,-3722750000.0,-3620984000.0,-3784962000.0,99102000.0,0.0,91977000.0,73379000.0,-38200000.0,-111579000.0,10205146000.0,,784095000.0,,282836000.0,3137684000.0,22044090000.0,22044090000.0,,,,4754007000.0,5451139000.0
AEFES,2016,-718752000.0,4347566000.0,0.0,1866235000.0,790670000.0,274330000.0,6008675000.0,7302670000.0,9964139000.0,19619884000.0,0.0,,669479000.0,2009632000.0,2745264000.0,2740003000.0,592105000.0,655323500.0,660456000.0,-6329642000.0,-1634678000.0,-1634678000.0,-841227000.0,790670000.0,-90804000.0,-2393763000.0,0.0,1783517000.0,3091636500.0,182490000.0,515496000.0,1143287000.0,1876185000.0,-473808000.0,-732898000.0,-133447000.0,-66676000.0,-14146000.0,0.0,1675218000.0,93897000.0,15795000.0,58406000.0,5901500.0,-40055000.0,4090615000.0,939940000.0,-40055000.0,0.0,-40055000.0,4090615000.0,1826180000.0,0.0,0.0,0.0,0.0,-70795000.0,,855625000.0,3630736000.0,49895000.0,183452000.0,1441000.0,-203943000.0,481597500.0,0.0,288258000.0,-61294000.0,1025670000.0,802656000.0,234674000.0,3023524000.0,108637000.0,166964000.0,56799000.0,-160694000.0,-23530000.0,-70795000.0,2792630500.0,1831472000.0,2686457000.0,8125080000.0,,14817022000.0,9262501000.0,-3969214000.0,-3951618000.0,-3915588000.0,116267000.0,0.0,129641000.0,-8092000.0,-93019000.0,-84927000.0,10420257000.0,,832526000.0,29510000.0,303414000.0,0.0,25628559000.0,25628559000.0,1888034000.0,-246438000.0,851969000.0,4940392000.0,5479865000.0
AEFES,2017,-770808000.0,7458317500.0,0.0,1979376000.0,931979000.0,307406000.0,9097981000.0,7485235000.0,10242060000.0,20431651000.0,0.0,0.0,2486746000.0,2355844000.0,5409622000.0,5399185000.0,592105000.0,855780500.0,765928500.0,-7906500000.0,-1779421000.0,-1779421000.0,-955534000.0,931979000.0,-110016000.0,-2701297000.0,0.0,2361784000.0,4254745000.0,172436000.0,589615500.0,1401372000.0,2190025000.0,1085374000.0,-788653000.0,-165819000.0,-242133000.0,-17845000.0,0.0,1840808000.0,101894000.0,18194000.0,46309000.0,44677500.0,305889000.0,4825859000.0,1251949000.0,305889000.0,0.0,305889000.0,4825859000.0,2285265000.0,0.0,0.0,0.0,0.0,149420000.0,1157634000.0,1169028000.0,3260176000.0,45176000.0,70579000.0,6498000.0,-231316000.0,599146500.0,0.0,314237000.0,-63953000.0,1002221000.0,786527000.0,383622000.0,88160000.0,123746000.0,166843000.0,62853000.0,-193785000.0,-30362000.0,149420000.0,3005182000.0,1908091000.0,5818654000.0,8045383000.0,0.0,15665595000.0,9811700000.0,-5001591000.0,-5001591000.0,-4915133000.0,124086000.0,0.0,115429000.0,-19934000.0,-177512000.0,-157578000.0,12732359000.0,0.0,1105188000.0,46063000.0,317921000.0,3042134000.0,29529632000.0,29529632000.0,2740003000.0,1521292000.0,2659182000.0,5349438000.0,7382921000.0
AEFES,2018,-1504223000.0,9221756000.0,0.0,2808414000.0,1496750000.0,620593000.0,10368047000.0,10753432000.0,14343538000.0,29328123000.0,0.0,254877000.0,-2670532000.0,3057954000.0,4770052000.0,4756359000.0,592105000.0,1822408500.0,1207620500.0,-11957339000.0,-4052020000.0,-4052020000.0,-1557701000.0,1496750000.0,-178481000.0,-3957760000.0,0.0,4118158000.0,4772221000.0,2027706000.0,971550000.0,1445459000.0,2818246000.0,-4115991000.0,-1372787000.0,-239708000.0,-417510000.0,131436000.0,0.0,2612996000.0,113362000.0,34710000.0,71195000.0,10977500.0,98886000.0,6732347000.0,1362993000.0,98886000.0,0.0,98886000.0,6732347000.0,2907300000.0,0.0,0.0,0.0,0.0,0.0,1334698000.0,1216886000.0,4178878000.0,72146000.0,150654000.0,17051000.0,-408249000.0,807400000.0,0.0,554356000.0,52770000.0,1239518000.0,1101420000.0,455502000.0,2137240000.0,207325000.0,206375000.0,109453500.0,-382564000.0,-81065000.0,-11684000.0,5031766000.0,2741615000.0,8075465000.0,10298431000.0,0.0,21322274000.0,11369312000.0,-7154616000.0,-2441585000.0,-6980243000.0,143175000.0,0.0,194729000.0,-15901000.0,-277172000.0,-261271000.0,18689686000.0,29783500.0,3093380000.0,231251000.0,342931000.0,0.0,39696170000.0,39696170000.0,5399185000.0,-3315917000.0,-642826000.0,6421776000.0,12267910000.0
AEFES,2019,-1411985000.0,11190239000.0,0.0,2551399000.0,1743205000.0,636111000.0,12683956000.0,12006521000.0,16302843000.0,33214176000.0,0.0,396115000.0,1141724000.0,4684825000.0,5814721000.0,5796125000.0,592105000.0,2685021000.0,1364410000.0,-14320243000.0,-1948990000.0,-1948990000.0,-1770749000.0,1743205000.0,-221957000.0,-4908553000.0,0.0,5712414000.0,5275020500.0,-101958000.0,1128746500.0,2630941000.0,4157115000.0,-1489217000.0,-1526174000.0,-527710000.0,-804041000.0,-114189000.0,0.0,3221352000.0,145224000.0,51527000.0,62013000.0,190539000.0,1308595000.0,8756321000.0,2246158000.0,1305589000.0,3006000.0,1308595000.0,8756321000.0,3859994000.0,2.0,2.0,2.0,2.0,1034162000.0,2810013000.0,2077019000.0,4178878000.0,81121000.0,824831000.0,29714000.0,-457759000.0,785164000.0,0.0,626898000.0,687587000.0,727073000.0,1338606000.0,364926000.0,1286797000.0,308437000.0,211759000.0,121154500.0,-450144000.0,-123732000.0,1034162000.0,5738719000.0,3073271000.0,9696522000.0,11821310000.0,0.0,24380300000.0,13177295000.0,-6839680000.0,-1866196000.0,-7011327000.0,188435000.0,0.0,169667000.0,-240709000.0,-652273000.0,-411564000.0,23076564000.0,23069000.0,1096839000.0,909544000.0,372939000.0,0.0,45898132000.0,45898132000.0,4756359000.0,-235032000.0,1039766000.0,7609353000.0,15467211000.0
AEFES,2020,-1388628000.0,14124783000.0,0.0,3548904000.0,2073049000.0,942314000.0,15722558000.0,12592066000.0,17167708000.0,34838810000.0,15095000.0,327253000.0,2328124000.0,5532110000.0,8524950000.0,8508135000.0,592105000.0,3122925500.0,1373408500.0,-16799303000.0,-2975745000.0,-2975745000.0,-2057227000.0,2073049000.0,-158417000.0,-5210101000.0,0.0,6481026000.0,6082307000.0,383886000.0,1354373500.0,3457295000.0,4972316000.0,-1129171000.0,-1515021000.0,-559794000.0,-199570000.0,-126393000.0,0.0,3299250000.0,0.0,46534000.0,0.0,19676000.0,1452910000.0,9943390000.0,2717199000.0,1456874000.0,-3964000.0,1452910000.0,9943390000.0,5001814000.0,1.0,1.0,1.0,1.0,814759000.0,2784273000.0,2676062000.0,5213040000.0,77499000.0,530296000.0,127950000.0,-817959000.0,1154951000.0,0.0,859096000.0,316078000.0,1398356000.0,1527658000.0,440099000.0,-295166000.0,622335000.0,275100000.0,115029500.0,-604324000.0,-249004000.0,814759000.0,6423557500.0,3257472000.0,12542103000.0,13004537000.0,0.0,25014728000.0,12805764000.0,-6515924000.0,-501676000.0,-6193877000.0,230367000.0,0.0,174542000.0,207000.0,-610076000.0,-610283000.0,26742693000.0,69253500.0,2258422000.0,474495000.0,0.0,0.0,50561368000.0,50561368000.0,5796125000.0,-325277000.0,2712010000.0,8320332000.0,18422361000.0
AEFES,2021,-2724776000.0,24592627000.0,0.0,5400279000.0,2399006000.0,2031664000.0,24663860000.0,21297137000.0,30162126000.0,60849021000.0,0.0,431203000.0,158066000.0,9185080000.0,10260355000.0,10253584000.0,592105000.0,6318145500.0,2558530500.0,-25142116000.0,-4207822000.0,-4207822000.0,-2820859000.0,2399006000.0,-333885000.0,-7273129000.0,0.0,15628030000.0,10623165000.0,1587383000.0,2951637000.0,2282800000.0,8072534000.0,-2124734000.0,-5789734000.0,-1112546000.0,-627734000.0,-3064958000.0,0.0,6506587000.0,0.0,65321000.0,0.0,37233000.0,2367266000.0,14142268000.0,4385568000.0,2367266000.0,0.0,2367266000.0,14142268000.0,7767545000.0,2.0,2.0,2.0,2.0,1068303000.0,4310650000.0,4048280000.0,6000867000.0,292292000.0,1417535000.0,178829000.0,-1028305000.0,1810419000.0,0.0,1365593000.0,467460000.0,2708981000.0,3151211000.0,306416000.0,-5151179000.0,776381000.0,1223080000.0,135690500.0,-2210945000.0,-542378000.0,1068303000.0,10958187000.0,5291833000.0,24521394000.0,21658994000.0,0.0,39332493000.0,18715082000.0,-15473766000.0,-2544636000.0,-15685796000.0,348640000.0,0.0,678502000.0,-425007000.0,-1435655000.0,-1010648000.0,39284384000.0,89832000.0,3700093000.0,801345000.0,372939000.0,204017000.0,85512881000.0,85512881000.0,8508135000.0,713945000.0,1745449000.0,11663511000.0,27632497000.0
AEFES,2022,-8321776000.0,77542588000.0,0.0,2981499000.0,8611719000.0,4029598000.0,85826237000.0,56948154000.0,101263468000.0,182418333000.0,0.0,1426694000.0,15034858000.0,19120120000.0,39326756000.0,39245890000.0,592105000.0,16504539500.0,6496390000.0,-101504427000.0,3715439000.0,3715439000.0,-10555189000.0,8611719000.0,-1087068000.0,-26284248000.0,0.0,31791514000.0,30954384500.0,-3542610000.0,11772966000.0,4827506000.0,14550131000.0,10207352000.0,-9722625000.0,-4569989000.0,-2090110000.0,-1400849000.0,0.0,16435415000.0,0.0,358943000.0,441811000.0,631908500.0,23003578000.0,53555625000.0,17179576000.0,23003578000.0,0.0,23003578000.0,53555625000.0,25985077000.0,26.0,26.0,26.0,26.0,15384189000.0,17170186000.0,16716188000.0,26388363000.0,1330107000.0,-6864957000.0,451539000.0,-7777821000.0,5880732000.0,57567500.0,8241209000.0,-454890000.0,-6960327000.0,7432376000.0,1641751000.0,-13169768000.0,1570179000.0,907679000.0,748009000.0,-2973713000.0,445500000.0,15384189000.0,38906003000.0,19464722000.0,69258939000.0,64260413000.0,0.0,134725218000.0,64532601000.0,-40258707000.0,-313866000.0,-40332022000.0,1433390000.0,0.0,2155840000.0,-2541220000.0,-6818445000.0,-4277225000.0,155060052000.0,370778000.0,8936398000.0,632178000.0,3546198000.0,0.0,268244570000.0,268244570000.0,27753642000.0,15271175000.0,11492248000.0,48504757000.0,106555295000.0
AEFES,2023,-14759184000.0,121729929000.0,0.0,-1298095000.0,10931497000.0,8770979000.0,130126100000.0,83184112000.0,134929085000.0,252804093000.0,0.0,2948134000.0,9472903000.0,42872659000.0,59587969000.0,59475771000.0,592105000.0,23866928500.0,11104271000.0,-145645251000.0,14444278000.0,14444278000.0,-16430908000.0,10931497000.0,-654505000.0,-40636451000.0,0.0,34684438000.0,42641017500.0,-2924346000.0,17959244000.0,18674550000.0,34409262000.0,-9201647000.0,-15734712000.0,-8463397000.0,-5587965000.0,-975528000.0,0.0,18163232000.0,0.0,1063380000.0,707000.0,279120000.0,48427296000.0,85183863000.0,28247198000.0,48427296000.0,0.0,48427296000.0,85183863000.0,47129201000.0,54.0,54.0,54.0,54.0,31949541000.0,28719329000.0,28116504000.0,52179899000.0,1279881000.0,-4256542000.0,853668000.0,-7922570000.0,12334161500.0,841322000.0,8053264000.0,679788000.0,20521907000.0,11205776000.0,4215194000.0,-33504035000.0,1935397000.0,126982000.0,619867500.0,-3240361000.0,-207657000.0,31949541000.0,55393181500.0,27932327000.0,113333758000.0,82080033000.0,0.0,187516402000.0,93207794000.0,-27600559000.0,21668430000.0,-28493922000.0,1434147000.0,0.0,2580861000.0,-4229537000.0,-11421812000.0,-7192275000.0,230829114000.0,591775000.0,16685501000.0,1334293000.0,5225843000.0,2080003000.0,382930193000.0,382930193000.0,56662824000.0,-373321000.0,6548557000.0,89908151000.0,140920963000.0
AEFES,2024,-17824561000.0,114311683500.0,0.0,14795852000.0,11454330000.0,9468474000.0,121296707000.0,81243471000.0,118204107000.0,230924298000.0,0.0,3099100000.0,2127906000.0,40096919000.0,54232855000.0,54092831000.0,592105000.0,24759874500.0,10892716000.0,-140346588000.0,-9271544000.0,-9271544000.0,-18973240000.0,11454330000.0,-281209000.0,-45297777000.0,0.0,18582673000.0,39341447000.0,-5220257000.0,15104374500.0,13753581000.0,32413330000.0,-11625675000.0,-18659749000.0,-7683589000.0,-16475721000.0,-835188000.0,0.0,13821588000.0,0.0,930837000.0,19716000.0,122479000.0,23344801000.0,91007899000.0,26050243000.0,23344801000.0,0.0,23344801000.0,91007899000.0,38140653000.0,22.0,22.0,22.0,22.0,13117092000.0,25999131000.0,26736882000.0,84233458000.0,1060271000.0,1956266000.0,765362000.0,-7379237000.0,9994374000.0,102470000.0,6692598000.0,-46942000.0,20598940000.0,13574217000.0,4694285000.0,-39963136000.0,1322543000.0,82812000.0,812026500.0,-3002135000.0,-4170000.0,13117092000.0,47976876500.0,27118161000.0,107326660000.0,75127175000.0,0.0,169767170000.0,84041126000.0,-33768237000.0,4334487000.0,-34606204000.0,1272159000.0,0.0,2755169000.0,-1025846000.0,-7651513000.0,-6625667000.0,231354487000.0,370649000.0,14268727000.0,234267000.0,5398931000.0,2080003000.0,352221005000.0,352221005000.0,59475771000.0,7852181000.0,-3092351000.0,87440110000.0,143914377000.0
AFYON,2008,,20683907.5,0.0,,,0.0,34052258.0,30075226.0,687013.0,30852778.0,0.0,,,,15518269.0,,120000.0,3010456.0,3880505.0,-36953325.0,-1437364.0,-1437364.0,-4773321.0,2872357.0,,-1163575.0,0.0,0.0,51272.5,,4607923.5,,,,,,,,0.0,0.0,0.0,207740.0,0.0,0.0,3658113.0,3345152.0,787534.0,3658113.0,0.0,,3345152.0,,0.0,0.0,0.0,0.0,3658113.0,,-2591744.0,30830838.0,,,0.0,-313922.0,51570.5,0.0,3693200.0,0.0,,1555202.0,0.0,19612078.0,419765.0,0.0,46234.5,,0.0,3658113.0,0.0,1451580.0,7315557.0,2599610.0,,54989869.0,54989869.0,464316.0,,,547194.0,600836.0,669194.0,184465.0,-938265.0,-1122730.0,40298477.0,,5246208.0,,768840.0,0.0,64905036.0,64905036.0,,,,40499270.0,0.0
AFYON,2009,,20683907.5,0.0,,,0.0,34052258.0,30075226.0,687013.0,30852778.0,0.0,,,,15518269.0,,120000.0,3010456.0,3880505.0,-36953325.0,-1437364.0,-1437364.0,-4773321.0,2872357.0,,-1163575.0,0.0,0.0,51272.5,,4607923.5,,,,,,,,0.0,0.0,0.0,207740.0,0.0,0.0,3658113.0,3345152.0,787534.0,3658113.0,0.0,,3345152.0,,0.0,0.0,0.0,0.0,3658113.0,,-2591744.0,30830838.0,,,0.0,-313922.0,51570.5,0.0,3693200.0,0.0,,1555202.0,0.0,19612078.0,419765.0,0.0,46234.5,,0.0,3658113.0,0.0,1451580.0,7315557.0,2599610.0,,54989869.0,54989869.0,464316.0,,,547194.0,600836.0,669194.0,184465.0,-938265.0,-1122730.0,40298477.0,,5246208.0,,768840.0,0.0,64905036.0,64905036.0,,,,40499270.0,0.0
AFYON,2010,,18209377.5,0.0,,,0.0,30841029.0,30091797.0,636065.0,30825621.0,0.0,,,,17630994.0,,120000.0,2331860.5,3725003.5,-31621031.0,-268043.0,-268043.0,-4585636.0,3362826.0,,-1175978.0,0.0,0.0,76059.5,,2448974.5,,,,,,,,0.0,0.0,0.0,208696.0,0.0,0.0,-709891.0,1111593.0,-2407663.0,-709891.0,0.0,,1111593.0,,0.0,0.0,0.0,0.0,-709891.0,,-4650021.0,33671151.0,,,0.0,-237776.0,52382.0,0.0,2480134.0,0.0,,861751.0,63024.0,19612078.0,630372.0,0.0,17531.5,,0.0,-709891.0,0.0,1311468.0,5577726.0,2552946.0,,53535978.0,53535978.0,-1311072.0,,,528570.0,712908.0,26750.0,140112.0,140112.0,0.0,32732624.0,,1825703.0,,842640.0,0.0,61666650.0,61666650.0,,,,32903945.0,0.0
AFYON,2011,,21240731.5,0.0,,,0.0,33727106.0,29926928.0,636652.0,30678609.0,0.0,,,,17799819.0,,3000000.0,3636680.0,4977858.5,-39878809.0,-210345.0,-210345.0,-4711260.0,3286168.0,,-1493167.0,0.0,0.0,174823.0,,2758088.5,,,,,,,,0.0,0.0,0.0,284958.0,0.0,0.0,567424.0,5197923.0,-772033.0,567424.0,0.0,,5197923.0,,0.0,0.0,0.0,0.0,567424.0,,-1006504.0,32143460.0,,,15667.0,-181139.0,52755.5,0.0,415610.0,0.0,,455393.0,54139.0,16732078.0,968173.0,0.0,30445.0,,0.0,567424.0,0.0,1032386.0,8754357.0,2291956.0,,53359402.0,53359402.0,-736924.0,,,545762.0,713808.0,42000.0,279082.0,-152451.0,-431533.0,45076732.0,,1702253.0,,916440.0,0.0,64405715.0,64405715.0,,,,45707783.0,0.0
AFYON,2012,,16327284.0,0.0,,,326989.0,26122154.0,28057997.0,624127.0,29143427.0,0.0,,,,9503001.0,,3000000.0,2497054.0,4512286.0,-45507388.0,-255864.0,-255864.0,-5330579.0,3385770.0,,-1458454.0,0.0,0.0,0.0,,3591433.5,,,,,,,,0.0,0.0,0.0,278203.0,0.0,0.0,-5292417.0,76605.0,-7385638.0,-5292417.0,0.0,,76605.0,,0.0,0.0,0.0,0.0,-5292417.0,,-6712428.0,31043290.0,,,0.0,-932874.0,67978.5,0.0,259664.0,0.0,,411714.0,45255.0,16732078.0,1360349.0,0.0,44529.5,,0.0,-5292417.0,0.0,0.0,6532414.0,2207428.0,,46525739.0,46525739.0,-832706.0,,,636766.0,1570662.0,42000.0,1161563.0,1161563.0,0.0,45583993.0,,1187522.0,,1042788.0,0.0,55265581.0,55265581.0,,,,45839996.0,0.0
AFYON,2013,,15826169.0,0.0,,,1536650.0,23352672.0,25412971.0,1096305.0,28265392.0,0.0,,,,3362740.0,,3000000.0,3747138.5,6134352.0,-50048546.0,-27063.0,-27063.0,-2802008.0,3227283.0,,-452823.0,0.0,0.0,42291.0,,3431533.5,,,,,,,,0.0,0.0,0.0,425956.0,0.0,0.0,2021623.0,5650204.0,2538973.0,2021623.0,0.0,,5650204.0,,0.0,0.0,0.0,0.0,2021623.0,,2395373.0,18534814.0,,,0.0,-590415.0,19595.5,141037.5,734015.0,38077.0,,858161.0,29436.0,15835480.0,28841.0,0.0,95015.0,,0.0,2021623.0,0.0,0.0,8299666.0,2883693.0,,40434705.0,40434705.0,-63174.0,-63174.0,-63174.0,2883693.0,0.0,370700.0,-528364.0,-528364.0,0.0,55698750.0,,0.0,,1042788.0,0.0,51618064.0,51618064.0,,,,57084892.0,0.0
AFYON,2014,,15826169.0,0.0,,,1536650.0,23352672.0,25412971.0,1096305.0,28265392.0,0.0,,,,3362740.0,,3000000.0,3747138.5,6134352.0,-50048546.0,-27063.0,-27063.0,-2802008.0,3227283.0,,-452823.0,0.0,0.0,42291.0,,3431533.5,,,,,,,,0.0,0.0,0.0,425956.0,0.0,0.0,2021623.0,5650204.0,2538973.0,2021623.0,0.0,,5650204.0,,0.0,0.0,0.0,0.0,2021623.0,,2395373.0,18534814.0,,,0.0,-590415.0,19595.5,141037.5,734015.0,38077.0,,858161.0,29436.0,15835480.0,28841.0,0.0,95015.0,,0.0,2021623.0,0.0,0.0,8299666.0,2883693.0,,40434705.0,40434705.0,-63174.0,-63174.0,-63174.0,2883693.0,0.0,370700.0,-528364.0,-528364.0,0.0,55698750.0,,0.0,,1042788.0,0.0,51618064.0,51618064.0,,,,57084892.0,0.0
AFYON,2015,,117082024.0,0.0,,,780287.0,194190624.0,154292865.0,1039261.0,179229003.0,0.0,,,,164939002.0,,100000000.0,9542600.5,7368778.5,-49389930.0,-52751.0,-52751.0,-3786095.0,2993815.0,,-492107.0,0.0,0.0,91655496.5,,3456871.0,,,,,,,,0.0,0.0,0.0,284242.0,0.0,0.0,14227079.0,15070410.0,9823882.0,14227079.0,0.0,,15070410.0,,0.0,0.0,0.0,0.0,14227079.0,,10792208.0,33197305.0,,,0.0,-1426060.0,6390.5,0.0,457734.0,52800.0,,7600323.0,22909790.0,15528556.0,1973137.0,0.0,103400.0,,0.0,14227079.0,0.0,0.0,39973424.0,168049759.0,,165396444.0,165396444.0,55399422.0,55399422.0,-8137796.0,3526407.0,0.0,114664.0,410028.0,-1807871.0,-2217899.0,64460340.0,,6211019.0,,1374220.0,1069284.0,373419627.0,373419627.0,,,,65144618.0,0.0
